nm	Abs
647.80	0.004
647.60	0.004
647.40	0.005
647.20	0.004
647.00	0.004
646.80	0.005
646.60	0.005
646.40	0.004
646.20	0.004
646.00	0.005
645.80	0.004
645.60	0.005
645.40	0.005
645.20	0.004
645.00	0.006
644.80	0.004
644.60	0.005
644.40	0.005
644.20	0.005
644.00	0.006
643.80	0.005
643.60	0.005
643.40	0.007
643.20	0.005
643.00	0.005
642.80	0.006
642.60	0.006
642.40	0.006
642.20	0.006
642.00	0.005
641.80	0.008
641.60	0.006
641.40	0.005
641.20	0.008
641.00	0.005
640.80	0.007
640.60	0.007
640.40	0.006
640.20	0.008
640.00	0.007
639.80	0.006
639.60	0.009
639.40	0.007
639.20	0.007
639.00	0.009
638.80	0.007
638.60	0.008
638.40	0.008
638.20	0.008
638.00	0.009
637.80	0.009
637.60	0.009
637.40	0.009
637.20	0.009
637.00	0.010
636.80	0.009
636.60	0.010
636.40	0.010
636.20	0.010
636.00	0.010
635.80	0.010
635.60	0.011
635.40	0.010
635.20	0.010
635.00	0.012
634.80	0.011
634.60	0.012
634.40	0.011
634.20	0.012
634.00	0.012
633.80	0.012
633.60	0.013
633.40	0.013
633.20	0.013
633.00	0.013
632.80	0.014
632.60	0.013
632.40	0.014
632.20	0.014
632.00	0.015
631.80	0.015
631.60	0.014
631.40	0.016
631.20	0.016
631.00	0.015
630.80	0.017
630.60	0.016
630.40	0.017
630.20	0.018
630.00	0.017
629.80	0.018
629.60	0.019
629.40	0.017
629.20	0.020
629.00	0.019
628.80	0.019
628.60	0.021
628.40	0.020
628.20	0.021
628.00	0.022
627.80	0.021
627.60	0.023
627.40	0.023
627.20	0.023
627.00	0.025
626.80	0.024
626.60	0.025
626.40	0.026
626.20	0.025
626.00	0.027
625.80	0.027
625.60	0.028
625.40	0.029
625.20	0.028
625.00	0.030
624.80	0.030
624.60	0.030
624.40	0.032
624.20	0.031
624.00	0.033
623.80	0.034
623.60	0.033
623.40	0.035
623.20	0.035
623.00	0.035
622.80	0.038
622.60	0.036
622.40	0.037
622.20	0.039
622.00	0.038
621.80	0.041
621.60	0.040
621.40	0.041
621.20	0.043
621.00	0.042
620.80	0.044
620.60	0.045
620.40	0.044
620.20	0.047
620.00	0.047
619.80	0.047
619.60	0.049
619.40	0.049
619.20	0.050
619.00	0.052
618.80	0.051
618.60	0.054
618.40	0.055
618.20	0.053
618.00	0.057
617.80	0.057
617.60	0.058
617.40	0.060
617.20	0.059
617.00	0.062
616.80	0.062
616.60	0.063
616.40	0.066
616.20	0.065
616.00	0.066
615.80	0.068
615.60	0.068
615.40	0.070
615.20	0.071
615.00	0.071
614.80	0.074
614.60	0.073
614.40	0.075
614.20	0.077
614.00	0.077
613.80	0.079
613.60	0.080
613.40	0.081
613.20	0.084
613.00	0.082
612.80	0.085
612.60	0.087
612.40	0.087
612.20	0.090
612.00	0.090
611.80	0.091
611.60	0.094
611.40	0.093
611.20	0.096
611.00	0.097
610.80	0.097
610.60	0.101
610.40	0.101
610.20	0.102
610.00	0.105
609.80	0.105
609.60	0.108
609.40	0.109
609.20	0.109
609.00	0.113
608.80	0.113
608.60	0.114
608.40	0.118
608.20	0.117
608.00	0.120
607.80	0.122
607.60	0.122
607.40	0.125
607.20	0.126
607.00	0.127
606.80	0.130
606.60	0.130
606.40	0.132
606.20	0.134
606.00	0.135
605.80	0.138
605.60	0.138
605.40	0.140
605.20	0.143
605.00	0.143
604.80	0.145
604.60	0.147
604.40	0.148
604.20	0.150
604.00	0.151
603.80	0.152
603.60	0.155
603.40	0.155
603.20	0.157
603.00	0.159
602.80	0.159
602.60	0.162
602.40	0.162
602.20	0.164
602.00	0.166
601.80	0.166
601.60	0.168
601.40	0.169
601.20	0.170
601.00	0.172
600.80	0.173
600.60	0.174
600.40	0.175
600.20	0.177
600.00	0.179
599.80	0.179
599.60	0.180
599.40	0.182
599.20	0.183
599.00	0.183
598.80	0.184
598.60	0.186
598.40	0.187
598.20	0.187
598.00	0.189
597.80	0.190
597.60	0.190
597.40	0.191
597.20	0.192
597.00	0.194
596.80	0.194
596.60	0.194
596.40	0.196
596.20	0.196
596.00	0.196
595.80	0.197
595.60	0.198
595.40	0.198
595.20	0.199
595.00	0.198
594.80	0.199
594.60	0.200
594.40	0.200
594.20	0.201
594.00	0.200
593.80	0.202
593.60	0.202
593.40	0.201
593.20	0.204
593.00	0.201
592.80	0.203
592.60	0.202
592.40	0.202
592.20	0.204
592.00	0.202
591.80	0.202
591.60	0.204
591.40	0.201
591.20	0.202
591.00	0.203
590.80	0.202
590.60	0.203
590.40	0.202
590.20	0.201
590.00	0.203
589.80	0.200
589.60	0.200
589.40	0.202
589.20	0.200
589.00	0.200
588.80	0.200
588.60	0.199
588.40	0.200
588.20	0.198
588.00	0.197
587.80	0.199
587.60	0.196
587.40	0.196
587.20	0.197
587.00	0.195
586.80	0.195
586.60	0.194
586.40	0.193
586.20	0.194
586.00	0.192
585.80	0.192
585.60	0.191
585.40	0.190
585.20	0.191
585.00	0.189
584.80	0.189
584.60	0.188
584.40	0.186
584.20	0.186
584.00	0.186
583.80	0.185
583.60	0.185
583.40	0.183
583.20	0.183
583.00	0.182
582.80	0.181
582.60	0.179
582.40	0.180
582.20	0.179
582.00	0.178
581.80	0.177
581.60	0.176
581.40	0.176
581.20	0.174
581.00	0.174
580.80	0.173
580.60	0.172
580.40	0.171
580.20	0.170
580.00	0.171
579.80	0.168
579.60	0.167
579.40	0.168
579.20	0.166
579.00	0.165
578.80	0.165
578.60	0.164
578.40	0.163
578.20	0.162
578.00	0.161
577.80	0.161
577.60	0.159
577.40	0.158
577.20	0.158
577.00	0.156
576.80	0.157
576.60	0.155
576.40	0.154
576.20	0.154
576.00	0.152
575.80	0.152
575.60	0.152
575.40	0.150
575.20	0.150
575.00	0.149
574.80	0.147
574.60	0.148
574.40	0.147
574.20	0.146
574.00	0.146
573.80	0.143
573.60	0.145
573.40	0.143
573.20	0.142
573.00	0.143
572.80	0.140
572.60	0.140
572.40	0.140
572.20	0.138
572.00	0.139
571.80	0.137
571.60	0.135
571.40	0.137
571.20	0.136
571.00	0.134
570.80	0.135
570.60	0.133
570.40	0.133
570.20	0.133
570.00	0.131
569.80	0.132
569.60	0.131
569.40	0.128
569.20	0.130
569.00	0.129
568.80	0.127
568.60	0.128
568.40	0.126
568.20	0.126
568.00	0.126
567.80	0.124
567.60	0.124
567.40	0.125
567.20	0.122
567.00	0.123
566.80	0.122
566.60	0.122
566.40	0.122
566.20	0.120
566.00	0.121
565.80	0.120
565.60	0.118
565.40	0.119
565.20	0.118
565.00	0.118
564.80	0.117
564.60	0.116
564.40	0.116
564.20	0.116
564.00	0.114
563.80	0.115
563.60	0.115
563.40	0.113
563.20	0.114
563.00	0.113
562.80	0.112
562.60	0.113
562.40	0.111
562.20	0.111
562.00	0.112
561.80	0.110
561.60	0.110
561.40	0.110
561.20	0.109
561.00	0.110
560.80	0.108
560.60	0.108
560.40	0.109
560.20	0.107
560.00	0.107
559.80	0.108
559.60	0.106
559.40	0.106
559.20	0.106
559.00	0.104
558.80	0.105
558.60	0.105
558.40	0.103
558.20	0.104
558.00	0.104
557.80	0.103
557.60	0.103
557.40	0.102
557.20	0.102
557.00	0.102
556.80	0.101
556.60	0.101
556.40	0.101
556.20	0.100
556.00	0.100
555.80	0.100
555.60	0.099
555.40	0.100
555.20	0.098
555.00	0.098
554.80	0.099
554.60	0.097
554.40	0.097
554.20	0.097
554.00	0.097
553.80	0.097
553.60	0.096
553.40	0.095
553.20	0.097
553.00	0.096
552.80	0.094
552.60	0.096
552.40	0.094
552.20	0.094
552.00	0.095
551.80	0.092
551.60	0.094
551.40	0.094
551.20	0.091
551.00	0.093
550.80	0.092
550.60	0.091
550.40	0.093
550.20	0.091
550.00	0.090
549.80	0.092
549.60	0.090
549.40	0.089
549.20	0.091
549.00	0.089
548.80	0.089
548.60	0.090
548.40	0.087
548.20	0.088
548.00	0.089
547.80	0.087
547.60	0.088
547.40	0.088
547.20	0.086
547.00	0.087
546.80	0.086
546.60	0.085
546.40	0.086
546.20	0.085
546.00	0.085
545.80	0.085
545.60	0.084
545.40	0.084
545.20	0.084
545.00	0.083
544.80	0.083
544.60	0.083
544.40	0.082
544.20	0.083
544.00	0.082
543.80	0.081
543.60	0.082
543.40	0.081
543.20	0.080
543.00	0.081
542.80	0.080
542.60	0.081
542.40	0.079
542.20	0.079
542.00	0.080
541.80	0.079
541.60	0.078
541.40	0.078
541.20	0.078
541.00	0.078
540.80	0.078
540.60	0.077
540.40	0.077
540.20	0.078
540.00	0.076
539.80	0.076
539.60	0.076
539.40	0.076
539.20	0.075
539.00	0.075
538.80	0.075
538.60	0.075
538.40	0.075
538.20	0.074
538.00	0.074
537.80	0.074
537.60	0.074
537.40	0.073
537.20	0.073
537.00	0.073
536.80	0.073
536.60	0.072
536.40	0.072
536.20	0.072
536.00	0.072
535.80	0.071
535.60	0.071
535.40	0.072
535.20	0.071
535.00	0.071
534.80	0.071
534.60	0.069
534.40	0.071
534.20	0.070
534.00	0.069
533.80	0.070
533.60	0.069
533.40	0.069
533.20	0.069
533.00	0.068
532.80	0.069
532.60	0.069
532.40	0.068
532.20	0.067
532.00	0.068
531.80	0.067
531.60	0.068
531.40	0.068
531.20	0.066
531.00	0.067
530.80	0.066
530.60	0.067
530.40	0.067
530.20	0.065
530.00	0.066
529.80	0.067
529.60	0.064
529.40	0.066
529.20	0.066
529.00	0.064
528.80	0.065
528.60	0.065
528.40	0.064
528.20	0.066
528.00	0.064
527.80	0.064
527.60	0.065
527.40	0.064
527.20	0.064
527.00	0.064
526.80	0.063
526.60	0.064
526.40	0.064
526.20	0.062
526.00	0.064
525.80	0.064
525.60	0.062
525.40	0.063
525.20	0.064
525.00	0.063
524.80	0.065
524.60	0.062
524.40	0.062
524.20	0.064
524.00	0.061
523.80	0.063
523.60	0.062
523.40	0.062
523.20	0.064
523.00	0.061
522.80	0.062
522.60	0.064
522.40	0.062
522.20	0.062
522.00	0.063
521.80	0.062
521.60	0.063
521.40	0.062
521.20	0.060
521.00	0.063
520.80	0.062
520.60	0.061
520.40	0.062
520.20	0.062
520.00	0.062
519.80	0.063
519.60	0.061
519.40	0.062
519.20	0.063
519.00	0.061
518.80	0.062
518.60	0.063
518.40	0.061
518.20	0.062
518.00	0.062
517.80	0.061
517.60	0.063
517.40	0.061
517.20	0.061
517.00	0.063
516.80	0.061
516.60	0.062
516.40	0.062
516.20	0.062
516.00	0.063
515.80	0.062
515.60	0.062
515.40	0.063
515.20	0.063
515.00	0.062
514.80	0.063
514.60	0.063
514.40	0.062
514.20	0.064
514.00	0.062
513.80	0.064
513.60	0.063
513.40	0.062
513.20	0.065
513.00	0.062
512.80	0.064
512.60	0.064
512.40	0.063
512.20	0.065
512.00	0.064
511.80	0.063
511.60	0.065
511.40	0.064
511.20	0.064
511.00	0.065
510.80	0.064
510.60	0.065
510.40	0.065
510.20	0.064
510.00	0.065
509.80	0.065
509.60	0.065
509.40	0.066
509.20	0.066
509.00	0.065
508.80	0.067
508.60	0.066
508.40	0.066
508.20	0.067
508.00	0.066
507.80	0.066
507.60	0.067
507.40	0.066
507.20	0.067
507.00	0.067
506.80	0.067
506.60	0.068
506.40	0.067
506.20	0.068
506.00	0.068
505.80	0.067
505.60	0.070
505.40	0.068
505.20	0.069
505.00	0.069
504.80	0.069
504.60	0.070
504.40	0.070
504.20	0.070
504.00	0.070
503.80	0.071
503.60	0.071
503.40	0.071
503.20	0.071
503.00	0.071
502.80	0.073
502.60	0.071
502.40	0.072
502.20	0.072
502.00	0.072
501.80	0.074
501.60	0.072
501.40	0.073
501.20	0.074
501.00	0.073
500.80	0.075
500.60	0.074
500.40	0.074
500.20	0.076
500.00	0.075
499.80	0.075
499.60	0.076
499.40	0.075
499.20	0.076
499.00	0.077
498.80	0.076
498.60	0.078
498.40	0.077
498.20	0.077
498.00	0.079
497.80	0.078
497.60	0.079
497.40	0.079
497.20	0.079
497.00	0.080
496.80	0.080
496.60	0.080
496.40	0.081
496.20	0.080
496.00	0.081
495.80	0.082
495.60	0.082
495.40	0.082
495.20	0.083
495.00	0.082
494.80	0.084
494.60	0.082
494.40	0.084
494.20	0.084
494.00	0.083
493.80	0.086
493.60	0.084
493.40	0.086
493.20	0.086
493.00	0.085
492.80	0.088
492.60	0.086
492.40	0.087
492.20	0.088
492.00	0.087
491.80	0.088
491.60	0.089
491.40	0.088
491.20	0.090
491.00	0.090
490.80	0.090
490.60	0.091
490.40	0.090
490.20	0.092
490.00	0.092
489.80	0.092
489.60	0.093
489.40	0.093
489.20	0.093
489.00	0.094
488.80	0.093
488.60	0.095
488.40	0.095
488.20	0.094
488.00	0.096
487.80	0.096
487.60	0.096
487.40	0.097
487.20	0.097
487.00	0.098
486.80	0.098
486.60	0.098
486.40	0.099
486.20	0.099
486.00	0.100
485.80	0.100
485.60	0.100
485.40	0.102
485.20	0.100
485.00	0.102
484.80	0.102
484.60	0.102
484.40	0.104
484.20	0.104
484.00	0.104
483.80	0.104
483.60	0.105
483.40	0.105
483.20	0.105
483.00	0.106
482.80	0.107
482.60	0.107
482.40	0.107
482.20	0.108
482.00	0.108
481.80	0.108
481.60	0.109
481.40	0.109
481.20	0.110
481.00	0.111
480.80	0.111
480.60	0.111
480.40	0.111
480.20	0.112
480.00	0.113
479.80	0.112
479.60	0.113
479.40	0.114
479.20	0.113
479.00	0.114
478.80	0.116
478.60	0.115
478.40	0.116
478.20	0.117
478.00	0.117
477.80	0.118
477.60	0.117
477.40	0.119
477.20	0.118
477.00	0.119
476.80	0.120
476.60	0.119
476.40	0.121
476.20	0.121
476.00	0.121
475.80	0.123
475.60	0.122
475.40	0.123
475.20	0.124
475.00	0.123
474.80	0.125
474.60	0.124
474.40	0.125
474.20	0.126
474.00	0.125
473.80	0.127
473.60	0.127
473.40	0.127
473.20	0.129
473.00	0.128
472.80	0.130
472.60	0.129
472.40	0.129
472.20	0.131
472.00	0.130
471.80	0.131
471.60	0.132
471.40	0.131
471.20	0.133
471.00	0.133
470.80	0.133
470.60	0.134
470.40	0.133
470.20	0.135
470.00	0.135
469.80	0.135
469.60	0.137
469.40	0.136
469.20	0.136
469.00	0.138
468.80	0.137
468.60	0.139
468.40	0.138
468.20	0.139
468.00	0.140
467.80	0.139
467.60	0.141
467.40	0.142
467.20	0.140
467.00	0.142
466.80	0.143
466.60	0.143
466.40	0.143
466.20	0.143
466.00	0.145
465.80	0.144
465.60	0.144
465.40	0.146
465.20	0.145
465.00	0.146
464.80	0.148
464.60	0.146
464.40	0.148
464.20	0.148
464.00	0.149
463.80	0.149
463.60	0.148
463.40	0.150
463.20	0.149
463.00	0.150
462.80	0.152
462.60	0.151
462.40	0.152
462.20	0.151
462.00	0.152
461.80	0.154
461.60	0.152
461.40	0.153
461.20	0.154
461.00	0.154
460.80	0.154
460.60	0.155
460.40	0.154
460.20	0.156
460.00	0.156
459.80	0.156
459.60	0.157
459.40	0.156
459.20	0.157
459.00	0.158
458.80	0.157
458.60	0.159
458.40	0.159
458.20	0.159
458.00	0.159
457.80	0.160
457.60	0.161
457.40	0.160
457.20	0.161
457.00	0.161
456.80	0.161
456.60	0.162
456.40	0.162
456.20	0.162
456.00	0.164
455.80	0.162
455.60	0.163
455.40	0.164
455.20	0.163
455.00	0.164
454.80	0.164
454.60	0.165
454.40	0.165
454.20	0.165
454.00	0.166
453.80	0.165
453.60	0.167
453.40	0.166
453.20	0.167
453.00	0.167
452.80	0.166
452.60	0.169
452.40	0.167
452.20	0.168
452.00	0.168
451.80	0.168
451.60	0.169
451.40	0.168
451.20	0.169
451.00	0.170
450.80	0.169
450.60	0.170
450.40	0.171
450.20	0.170
450.00	0.171
449.80	0.171
449.60	0.171
449.40	0.171
449.20	0.171
449.00	0.172
448.80	0.172
448.60	0.171
448.40	0.173
448.20	0.172
448.00	0.172
447.80	0.173
447.60	0.173
447.40	0.173
447.20	0.173
447.00	0.173
446.80	0.174
446.60	0.174
446.40	0.173
446.20	0.175
446.00	0.174
445.80	0.174
445.60	0.175
445.40	0.173
445.20	0.176
445.00	0.174
444.80	0.175
444.60	0.176
444.40	0.174
444.20	0.176
444.00	0.175
443.80	0.175
443.60	0.177
443.40	0.175
443.20	0.176
443.00	0.177
442.80	0.175
442.60	0.176
442.40	0.176
442.20	0.176
442.00	0.177
441.80	0.175
441.60	0.176
441.40	0.178
441.20	0.176
441.00	0.176
440.80	0.177
440.60	0.176
440.40	0.177
440.20	0.176
440.00	0.177
439.80	0.178
439.60	0.176
439.40	0.177
439.20	0.178
439.00	0.176
438.80	0.176
438.60	0.177
438.40	0.177
438.20	0.177
438.00	0.177
437.80	0.177
437.60	0.177
437.40	0.176
437.20	0.177
437.00	0.177
436.80	0.176
436.60	0.176
436.40	0.176
436.20	0.176
436.00	0.177
435.80	0.176
435.60	0.176
435.40	0.176
435.20	0.176
435.00	0.175
434.80	0.176
434.60	0.176
434.40	0.176
434.20	0.176
434.00	0.175
433.80	0.176
433.60	0.176
433.40	0.174
433.20	0.175
433.00	0.175
432.80	0.174
432.60	0.176
432.40	0.173
432.20	0.175
432.00	0.175
431.80	0.173
431.60	0.175
431.40	0.174
431.20	0.173
431.00	0.174
430.80	0.173
430.60	0.173
430.40	0.174
430.20	0.172
430.00	0.173
429.80	0.173
429.60	0.172
429.40	0.173
429.20	0.172
429.00	0.171
428.80	0.173
428.60	0.171
428.40	0.172
428.20	0.172
428.00	0.170
427.80	0.170
427.60	0.170
427.40	0.170
427.20	0.170
427.00	0.169
426.80	0.170
426.60	0.170
426.40	0.168
426.20	0.168
426.00	0.169
425.80	0.168
425.60	0.168
425.40	0.167
425.20	0.168
425.00	0.168
424.80	0.166
424.60	0.167
424.40	0.166
424.20	0.167
424.00	0.165
423.80	0.165
423.60	0.166
423.40	0.164
423.20	0.165
423.00	0.164
422.80	0.164
422.60	0.165
422.40	0.163
422.20	0.164
422.00	0.163
421.80	0.163
421.60	0.164
421.40	0.161
421.20	0.162
421.00	0.164
420.80	0.161
420.60	0.161
420.40	0.162
420.20	0.160
420.00	0.161
419.80	0.160
419.60	0.159
419.40	0.160
419.20	0.159
419.00	0.158
418.80	0.159
418.60	0.157
418.40	0.158
418.20	0.158
418.00	0.157
417.80	0.157
417.60	0.157
417.40	0.156
417.20	0.156
417.00	0.155
416.80	0.155
416.60	0.155
416.40	0.154
416.20	0.154
416.00	0.154
415.80	0.154
415.60	0.152
415.40	0.153
415.20	0.153
415.00	0.152
414.80	0.152
414.60	0.151
414.40	0.150
414.20	0.151
414.00	0.150
413.80	0.150
413.60	0.150
413.40	0.149
413.20	0.149
413.00	0.149
412.80	0.146
412.60	0.148
412.40	0.149
412.20	0.146
412.00	0.148
411.80	0.146
411.60	0.146
411.40	0.146
411.20	0.144
411.00	0.146
410.80	0.145
410.60	0.143
410.40	0.144
410.20	0.144
410.00	0.143
409.80	0.143
409.60	0.143
409.40	0.142
409.20	0.141
409.00	0.142
408.80	0.141
408.60	0.140
408.40	0.140
408.20	0.140
408.00	0.140
407.80	0.140
407.60	0.138
407.40	0.139
407.20	0.139
407.00	0.137
406.80	0.138
406.60	0.137
406.40	0.137
406.20	0.137
406.00	0.136
405.80	0.135
405.60	0.136
405.40	0.135
405.20	0.135
405.00	0.134
404.80	0.134
404.60	0.135
404.40	0.133
404.20	0.132
404.00	0.134
403.80	0.132
403.60	0.132
403.40	0.131
403.20	0.131
403.00	0.131
402.80	0.131
402.60	0.131
402.40	0.129
402.20	0.130
402.00	0.129
401.80	0.129
401.60	0.129
401.40	0.128
401.20	0.128
401.00	0.128
400.80	0.126
400.60	0.128
400.40	0.127
400.20	0.125
400.00	0.127
