nm	Abs
645.20	0.010
645.00	0.009
644.80	0.010
644.60	0.010
644.40	0.011
644.20	0.010
644.00	0.010
643.80	0.011
643.60	0.011
643.40	0.011
643.20	0.012
643.00	0.012
642.80	0.012
642.60	0.012
642.40	0.012
642.20	0.012
642.00	0.013
641.80	0.014
641.60	0.012
641.40	0.014
641.20	0.014
641.00	0.013
640.80	0.014
640.60	0.014
640.40	0.015
640.20	0.017
640.00	0.014
639.80	0.015
639.60	0.018
639.40	0.015
639.20	0.017
639.00	0.018
638.80	0.016
638.60	0.018
638.40	0.018
638.20	0.018
638.00	0.019
637.80	0.019
637.60	0.020
637.40	0.020
637.20	0.019
637.00	0.021
636.80	0.021
636.60	0.021
636.40	0.021
636.20	0.022
636.00	0.023
635.80	0.022
635.60	0.024
635.40	0.023
635.20	0.024
635.00	0.025
634.80	0.024
634.60	0.026
634.40	0.026
634.20	0.027
634.00	0.027
633.80	0.027
633.60	0.028
633.40	0.030
633.20	0.029
633.00	0.029
632.80	0.032
632.60	0.030
632.40	0.032
632.20	0.032
632.00	0.032
631.80	0.035
631.60	0.033
631.40	0.034
631.20	0.036
631.00	0.035
630.80	0.037
630.60	0.039
630.40	0.037
630.20	0.039
630.00	0.041
629.80	0.040
629.60	0.042
629.40	0.042
629.20	0.043
629.00	0.044
628.80	0.045
628.60	0.046
628.40	0.047
628.20	0.048
628.00	0.049
627.80	0.050
627.60	0.051
627.40	0.052
627.20	0.053
627.00	0.055
626.80	0.055
626.60	0.056
626.40	0.058
626.20	0.058
626.00	0.060
625.80	0.062
625.60	0.062
625.40	0.064
625.20	0.064
625.00	0.066
624.80	0.068
624.60	0.068
624.40	0.071
624.20	0.071
624.00	0.073
623.80	0.075
623.60	0.074
623.40	0.078
623.20	0.079
623.00	0.079
622.80	0.082
622.60	0.083
622.40	0.084
622.20	0.086
622.00	0.088
621.80	0.089
621.60	0.092
621.40	0.094
621.20	0.095
621.00	0.097
620.80	0.099
620.60	0.101
620.40	0.103
620.20	0.104
620.00	0.106
619.80	0.110
619.60	0.111
619.40	0.111
619.20	0.115
619.00	0.117
618.80	0.119
618.60	0.122
618.40	0.124
618.20	0.126
618.00	0.129
617.80	0.131
617.60	0.134
617.40	0.137
617.20	0.137
617.00	0.142
616.80	0.143
616.60	0.145
616.40	0.150
616.20	0.151
616.00	0.153
615.80	0.157
615.60	0.160
615.40	0.163
615.20	0.166
615.00	0.167
614.80	0.172
614.60	0.174
614.40	0.176
614.20	0.181
614.00	0.182
613.80	0.186
613.60	0.189
613.40	0.191
613.20	0.196
613.00	0.198
612.80	0.201
612.60	0.205
612.40	0.207
612.20	0.211
612.00	0.214
611.80	0.217
611.60	0.221
611.40	0.224
611.20	0.229
611.00	0.231
610.80	0.235
610.60	0.239
610.40	0.242
610.20	0.246
610.00	0.249
609.80	0.252
609.60	0.258
609.40	0.260
609.20	0.263
609.00	0.268
608.80	0.272
608.60	0.275
608.40	0.279
608.20	0.282
608.00	0.287
607.80	0.291
607.60	0.293
607.40	0.299
607.20	0.302
607.00	0.306
606.80	0.310
606.60	0.313
606.40	0.317
606.20	0.322
606.00	0.325
605.80	0.329
605.60	0.333
605.40	0.335
605.20	0.341
605.00	0.344
604.80	0.347
604.60	0.353
604.40	0.355
604.20	0.358
604.00	0.363
603.80	0.365
603.60	0.371
603.40	0.373
603.20	0.376
603.00	0.381
602.80	0.383
602.60	0.387
602.40	0.392
602.20	0.393
602.00	0.397
601.80	0.400
601.60	0.403
601.40	0.408
601.20	0.410
601.00	0.413
600.80	0.417
600.60	0.419
600.40	0.422
600.20	0.425
600.00	0.428
599.80	0.431
599.60	0.434
599.40	0.437
599.20	0.440
599.00	0.443
598.80	0.444
598.60	0.447
598.40	0.450
598.20	0.452
598.00	0.455
597.80	0.457
597.60	0.459
597.40	0.461
597.20	0.464
597.00	0.465
596.80	0.467
596.60	0.469
596.40	0.471
596.20	0.473
596.00	0.474
595.80	0.475
595.60	0.477
595.40	0.478
595.20	0.478
595.00	0.481
594.80	0.483
594.60	0.482
594.40	0.484
594.20	0.485
594.00	0.486
593.80	0.487
593.60	0.486
593.40	0.489
593.20	0.489
593.00	0.488
592.80	0.490
592.60	0.489
592.40	0.490
592.20	0.491
592.00	0.489
591.80	0.491
591.60	0.491
591.40	0.489
591.20	0.490
591.00	0.490
590.80	0.490
590.60	0.490
590.40	0.488
590.20	0.488
590.00	0.489
589.80	0.487
589.60	0.487
589.40	0.487
589.20	0.485
589.00	0.485
588.80	0.484
588.60	0.482
588.40	0.483
588.20	0.481
588.00	0.478
587.80	0.480
587.60	0.477
587.40	0.475
587.20	0.476
587.00	0.473
586.80	0.472
586.60	0.471
586.40	0.469
586.20	0.469
586.00	0.466
585.80	0.464
585.60	0.464
585.40	0.461
585.20	0.461
585.00	0.459
584.80	0.457
584.60	0.455
584.40	0.454
584.20	0.451
584.00	0.450
583.80	0.448
583.60	0.445
583.40	0.446
583.20	0.443
583.00	0.440
582.80	0.440
582.60	0.436
582.40	0.437
582.20	0.434
582.00	0.430
581.80	0.431
581.60	0.427
581.40	0.425
581.20	0.424
581.00	0.421
580.80	0.420
580.60	0.418
580.40	0.414
580.20	0.414
580.00	0.412
579.80	0.408
579.60	0.408
579.40	0.405
579.20	0.403
579.00	0.401
578.80	0.398
578.60	0.397
578.40	0.396
578.20	0.392
578.00	0.390
577.80	0.390
577.60	0.386
577.40	0.384
577.20	0.383
577.00	0.380
576.80	0.378
576.60	0.376
576.40	0.374
576.20	0.374
576.00	0.371
575.80	0.367
575.60	0.367
575.40	0.365
575.20	0.364
575.00	0.361
574.80	0.358
574.60	0.358
574.40	0.356
574.20	0.354
574.00	0.352
573.80	0.350
573.60	0.349
573.40	0.346
573.20	0.345
573.00	0.343
572.80	0.342
572.60	0.339
572.40	0.338
572.20	0.337
572.00	0.334
571.80	0.333
571.60	0.331
571.40	0.330
571.20	0.329
571.00	0.326
570.80	0.325
570.60	0.324
570.40	0.321
570.20	0.320
570.00	0.319
569.80	0.318
569.60	0.316
569.40	0.314
569.20	0.312
569.00	0.312
568.80	0.309
568.60	0.307
568.40	0.307
568.20	0.305
568.00	0.304
567.80	0.302
567.60	0.300
567.40	0.300
567.20	0.298
567.00	0.296
566.80	0.295
566.60	0.295
566.40	0.293
566.20	0.291
566.00	0.291
565.80	0.289
565.60	0.288
565.40	0.287
565.20	0.285
565.00	0.285
564.80	0.283
564.60	0.282
564.40	0.280
564.20	0.280
564.00	0.279
563.80	0.277
563.60	0.277
563.40	0.275
563.20	0.275
563.00	0.273
562.80	0.272
562.60	0.271
562.40	0.270
562.20	0.268
562.00	0.268
561.80	0.267
561.60	0.266
561.40	0.264
561.20	0.264
561.00	0.263
560.80	0.262
560.60	0.261
560.40	0.260
560.20	0.259
560.00	0.258
559.80	0.256
559.60	0.255
559.40	0.255
559.20	0.254
559.00	0.252
558.80	0.252
558.60	0.252
558.40	0.250
558.20	0.249
558.00	0.248
557.80	0.248
557.60	0.246
557.40	0.246
557.20	0.245
557.00	0.244
556.80	0.243
556.60	0.242
556.40	0.241
556.20	0.241
556.00	0.239
555.80	0.238
555.60	0.238
555.40	0.238
555.20	0.235
555.00	0.236
554.80	0.234
554.60	0.234
554.40	0.232
554.20	0.231
554.00	0.232
553.80	0.230
553.60	0.230
553.40	0.228
553.20	0.228
553.00	0.229
552.80	0.225
552.60	0.226
552.40	0.225
552.20	0.224
552.00	0.223
551.80	0.222
551.60	0.222
551.40	0.221
551.20	0.219
551.00	0.219
550.80	0.219
550.60	0.217
550.40	0.217
550.20	0.216
550.00	0.214
549.80	0.214
549.60	0.213
549.40	0.212
549.20	0.213
549.00	0.211
548.80	0.209
548.60	0.210
548.40	0.208
548.20	0.207
548.00	0.208
547.80	0.205
547.60	0.205
547.40	0.205
547.20	0.202
547.00	0.203
546.80	0.202
546.60	0.200
546.40	0.201
546.20	0.199
546.00	0.199
545.80	0.198
545.60	0.196
545.40	0.197
545.20	0.195
545.00	0.194
544.80	0.194
544.60	0.192
544.40	0.192
544.20	0.192
544.00	0.190
543.80	0.189
543.60	0.189
543.40	0.188
543.20	0.188
543.00	0.186
542.80	0.185
542.60	0.186
542.40	0.183
542.20	0.183
542.00	0.183
541.80	0.181
541.60	0.181
541.40	0.179
541.20	0.179
541.00	0.179
540.80	0.177
540.60	0.177
540.40	0.176
540.20	0.175
540.00	0.174
539.80	0.174
539.60	0.172
539.40	0.172
539.20	0.171
539.00	0.171
538.80	0.170
538.60	0.169
538.40	0.168
538.20	0.167
538.00	0.167
537.80	0.165
537.60	0.165
537.40	0.165
537.20	0.163
537.00	0.163
536.80	0.162
536.60	0.160
536.40	0.161
536.20	0.160
536.00	0.158
535.80	0.158
535.60	0.157
535.40	0.157
535.20	0.157
535.00	0.154
534.80	0.156
534.60	0.153
534.40	0.153
534.20	0.153
534.00	0.150
533.80	0.152
533.60	0.150
533.40	0.149
533.20	0.149
533.00	0.148
532.80	0.148
532.60	0.147
532.40	0.145
532.20	0.146
532.00	0.145
531.80	0.144
531.60	0.144
531.40	0.143
531.20	0.142
531.00	0.141
530.80	0.140
530.60	0.140
530.40	0.140
530.20	0.139
530.00	0.137
529.80	0.138
529.60	0.136
529.40	0.135
529.20	0.136
529.00	0.135
528.80	0.134
528.60	0.134
528.40	0.132
528.20	0.133
528.00	0.132
527.80	0.130
527.60	0.132
527.40	0.129
527.20	0.129
527.00	0.129
526.80	0.127
526.60	0.128
526.40	0.127
526.20	0.125
526.00	0.126
525.80	0.125
525.60	0.125
525.40	0.123
525.20	0.123
525.00	0.123
524.80	0.123
524.60	0.121
524.40	0.121
524.20	0.122
524.00	0.120
523.80	0.119
523.60	0.120
523.40	0.118
523.20	0.119
523.00	0.118
522.80	0.117
522.60	0.117
522.40	0.116
522.20	0.116
522.00	0.116
521.80	0.115
521.60	0.114
521.40	0.114
521.20	0.112
521.00	0.114
520.80	0.112
520.60	0.111
520.40	0.112
520.20	0.110
520.00	0.110
519.80	0.111
519.60	0.109
519.40	0.110
519.20	0.109
519.00	0.108
518.80	0.109
518.60	0.107
518.40	0.107
518.20	0.107
518.00	0.106
517.80	0.106
517.60	0.106
517.40	0.104
517.20	0.105
517.00	0.104
516.80	0.104
516.60	0.103
516.40	0.103
516.20	0.103
516.00	0.102
515.80	0.102
515.60	0.101
515.40	0.101
515.20	0.100
515.00	0.100
514.80	0.101
514.60	0.099
514.40	0.099
514.20	0.099
514.00	0.098
513.80	0.099
513.60	0.098
513.40	0.097
513.20	0.098
513.00	0.096
512.80	0.097
512.60	0.096
512.40	0.095
512.20	0.097
512.00	0.094
511.80	0.095
511.60	0.096
511.40	0.093
511.20	0.094
511.00	0.094
510.80	0.093
510.60	0.094
510.40	0.092
510.20	0.093
510.00	0.093
509.80	0.091
509.60	0.092
509.40	0.093
509.20	0.090
509.00	0.091
508.80	0.091
508.60	0.090
508.40	0.090
508.20	0.089
508.00	0.090
507.80	0.090
507.60	0.089
507.40	0.088
507.20	0.088
507.00	0.088
506.80	0.088
506.60	0.088
506.40	0.087
506.20	0.087
506.00	0.087
505.80	0.087
505.60	0.087
505.40	0.086
505.20	0.087
505.00	0.085
504.80	0.086
504.60	0.086
504.40	0.085
504.20	0.085
504.00	0.085
503.80	0.085
503.60	0.084
503.40	0.085
503.20	0.085
503.00	0.083
502.80	0.085
502.60	0.083
502.40	0.084
502.20	0.084
502.00	0.082
501.80	0.084
501.60	0.082
501.40	0.083
501.20	0.083
501.00	0.082
500.80	0.082
500.60	0.082
500.40	0.081
500.20	0.083
500.00	0.081
499.80	0.081
499.60	0.082
499.40	0.080
499.20	0.081
499.00	0.081
498.80	0.080
498.60	0.081
498.40	0.080
498.20	0.080
498.00	0.081
497.80	0.079
497.60	0.081
497.40	0.080
497.20	0.079
497.00	0.080
496.80	0.079
496.60	0.079
496.40	0.080
496.20	0.079
496.00	0.079
495.80	0.080
495.60	0.078
495.40	0.080
495.20	0.079
495.00	0.078
494.80	0.080
494.60	0.077
494.40	0.080
494.20	0.077
494.00	0.078
493.80	0.079
493.60	0.077
493.40	0.079
493.20	0.078
493.00	0.078
492.80	0.079
492.60	0.076
492.40	0.078
492.20	0.078
492.00	0.077
491.80	0.078
491.60	0.078
491.40	0.077
491.20	0.078
491.00	0.077
490.80	0.078
490.60	0.078
490.40	0.076
490.20	0.078
490.00	0.077
489.80	0.077
489.60	0.078
489.40	0.076
489.20	0.078
489.00	0.077
488.80	0.076
488.60	0.078
488.40	0.077
488.20	0.076
488.00	0.078
487.80	0.076
487.60	0.077
487.40	0.077
487.20	0.076
487.00	0.078
486.80	0.076
486.60	0.077
486.40	0.077
486.20	0.076
486.00	0.078
485.80	0.076
485.60	0.076
485.40	0.077
485.20	0.076
485.00	0.078
484.80	0.076
484.60	0.076
484.40	0.078
484.20	0.077
484.00	0.077
483.80	0.076
483.60	0.077
483.40	0.077
483.20	0.076
483.00	0.077
482.80	0.078
482.60	0.076
482.40	0.077
482.20	0.077
482.00	0.077
481.80	0.078
481.60	0.076
481.40	0.078
481.20	0.077
481.00	0.077
480.80	0.078
480.60	0.077
480.40	0.077
480.20	0.078
480.00	0.077
479.80	0.077
479.60	0.077
479.40	0.078
479.20	0.077
479.00	0.077
478.80	0.079
478.60	0.077
478.40	0.077
478.20	0.078
478.00	0.078
477.80	0.077
477.60	0.078
477.40	0.078
477.20	0.078
477.00	0.078
476.80	0.078
476.60	0.078
476.40	0.078
476.20	0.078
476.00	0.078
475.80	0.079
475.60	0.077
475.40	0.079
475.20	0.079
475.00	0.078
474.80	0.080
474.60	0.078
474.40	0.080
474.20	0.079
474.00	0.078
473.80	0.080
473.60	0.079
473.40	0.080
473.20	0.079
473.00	0.079
472.80	0.080
472.60	0.079
472.40	0.080
472.20	0.081
472.00	0.079
471.80	0.080
471.60	0.080
471.40	0.079
471.20	0.081
471.00	0.080
470.80	0.081
470.60	0.080
470.40	0.079
470.20	0.081
470.00	0.081
469.80	0.080
469.60	0.082
469.40	0.080
469.20	0.081
469.00	0.082
468.80	0.080
468.60	0.082
468.40	0.081
468.20	0.081
468.00	0.082
467.80	0.081
467.60	0.082
467.40	0.082
467.20	0.081
467.00	0.082
466.80	0.082
466.60	0.082
466.40	0.082
466.20	0.081
466.00	0.083
465.80	0.082
465.60	0.082
465.40	0.083
465.20	0.082
465.00	0.083
464.80	0.083
464.60	0.082
464.40	0.083
464.20	0.083
464.00	0.083
463.80	0.083
463.60	0.083
463.40	0.084
463.20	0.083
463.00	0.083
462.80	0.084
462.60	0.083
462.40	0.084
462.20	0.084
462.00	0.084
461.80	0.084
461.60	0.084
461.40	0.084
461.20	0.084
461.00	0.084
460.80	0.084
460.60	0.084
460.40	0.084
460.20	0.085
460.00	0.085
459.80	0.084
459.60	0.085
459.40	0.085
459.20	0.085
459.00	0.084
458.80	0.085
458.60	0.086
458.40	0.085
458.20	0.085
458.00	0.085
457.80	0.086
457.60	0.085
457.40	0.085
457.20	0.086
457.00	0.085
456.80	0.086
456.60	0.086
456.40	0.086
456.20	0.086
456.00	0.086
455.80	0.086
455.60	0.086
455.40	0.086
455.20	0.086
455.00	0.087
454.80	0.085
454.60	0.087
454.40	0.086
454.20	0.086
454.00	0.087
453.80	0.085
453.60	0.087
453.40	0.086
453.20	0.087
453.00	0.087
452.80	0.085
452.60	0.088
452.40	0.086
452.20	0.086
452.00	0.088
451.80	0.086
451.60	0.087
451.40	0.087
451.20	0.086
451.00	0.087
450.80	0.086
450.60	0.086
450.40	0.088
450.20	0.086
450.00	0.087
449.80	0.088
449.60	0.086
449.40	0.087
449.20	0.087
449.00	0.087
448.80	0.088
448.60	0.086
448.40	0.087
448.20	0.088
448.00	0.086
447.80	0.087
447.60	0.088
447.40	0.086
447.20	0.087
447.00	0.087
446.80	0.087
446.60	0.087
446.40	0.086
446.20	0.088
446.00	0.087
445.80	0.086
445.60	0.088
445.40	0.086
445.20	0.088
445.00	0.087
444.80	0.087
444.60	0.088
444.40	0.086
444.20	0.087
444.00	0.088
443.80	0.087
443.60	0.087
443.40	0.087
443.20	0.087
443.00	0.087
442.80	0.087
442.60	0.087
442.40	0.087
442.20	0.087
442.00	0.087
441.80	0.087
441.60	0.086
441.40	0.088
441.20	0.087
441.00	0.087
440.80	0.087
440.60	0.086
440.40	0.087
440.20	0.087
440.00	0.087
439.80	0.087
439.60	0.086
439.40	0.087
439.20	0.087
439.00	0.086
438.80	0.087
438.60	0.087
438.40	0.086
438.20	0.086
438.00	0.086
437.80	0.086
437.60	0.086
437.40	0.086
437.20	0.086
437.00	0.086
436.80	0.086
436.60	0.085
436.40	0.087
436.20	0.085
436.00	0.085
435.80	0.087
435.60	0.085
435.40	0.085
435.20	0.086
435.00	0.085
434.80	0.085
434.60	0.085
434.40	0.085
434.20	0.086
434.00	0.084
433.80	0.086
433.60	0.085
433.40	0.084
433.20	0.085
433.00	0.085
432.80	0.085
432.60	0.085
432.40	0.083
432.20	0.085
432.00	0.085
431.80	0.083
431.60	0.085
431.40	0.084
431.20	0.083
431.00	0.084
430.80	0.083
430.60	0.084
430.40	0.084
430.20	0.083
430.00	0.084
429.80	0.083
429.60	0.082
429.40	0.084
429.20	0.082
429.00	0.083
428.80	0.083
428.60	0.081
428.40	0.084
428.20	0.083
428.00	0.082
427.80	0.083
427.60	0.081
427.40	0.082
427.20	0.082
427.00	0.081
426.80	0.083
426.60	0.082
426.40	0.080
426.20	0.081
426.00	0.081
425.80	0.081
425.60	0.081
425.40	0.080
425.20	0.081
425.00	0.080
424.80	0.080
424.60	0.081
424.40	0.079
424.20	0.080
424.00	0.080
423.80	0.080
423.60	0.081
423.40	0.079
423.20	0.079
423.00	0.081
422.80	0.078
422.60	0.079
422.40	0.080
422.20	0.078
422.00	0.079
421.80	0.078
421.60	0.080
421.40	0.078
421.20	0.078
421.00	0.080
420.80	0.077
420.60	0.078
420.40	0.079
420.20	0.077
420.00	0.078
419.80	0.078
419.60	0.078
419.40	0.079
419.20	0.077
419.00	0.077
418.80	0.079
418.60	0.076
418.40	0.077
418.20	0.078
418.00	0.076
417.80	0.078
417.60	0.077
417.40	0.077
417.20	0.078
417.00	0.076
416.80	0.077
416.60	0.077
416.40	0.076
416.20	0.077
416.00	0.076
415.80	0.076
415.60	0.076
415.40	0.076
415.20	0.076
415.00	0.076
414.80	0.075
414.60	0.076
414.40	0.076
414.20	0.075
414.00	0.077
413.80	0.075
413.60	0.076
413.40	0.076
413.20	0.075
413.00	0.077
412.80	0.075
412.60	0.075
412.40	0.077
412.20	0.075
412.00	0.076
411.80	0.075
411.60	0.076
411.40	0.076
411.20	0.075
411.00	0.076
410.80	0.076
410.60	0.075
410.40	0.076
410.20	0.076
410.00	0.075
409.80	0.076
409.60	0.075
409.40	0.075
409.20	0.075
409.00	0.076
408.80	0.075
408.60	0.076
408.40	0.075
408.20	0.076
408.00	0.076
407.80	0.076
407.60	0.076
407.40	0.076
407.20	0.076
407.00	0.076
406.80	0.077
406.60	0.075
406.40	0.077
406.20	0.076
406.00	0.077
405.80	0.076
405.60	0.077
405.40	0.078
405.20	0.077
405.00	0.077
404.80	0.077
404.60	0.078
404.40	0.077
404.20	0.078
404.00	0.078
403.80	0.077
403.60	0.078
403.40	0.077
403.20	0.079
403.00	0.078
402.80	0.077
402.60	0.080
402.40	0.078
402.20	0.079
402.00	0.079
401.80	0.078
401.60	0.080
401.40	0.079
401.20	0.079
401.00	0.081
400.80	0.079
400.60	0.080
400.40	0.081
400.20	0.079
400.00	0.081
